"id","espn_id","team_name","conference","division","feed","in_store","color","bundle_id","wiki","youtube"
"1021","hou/houston-rockets","Houston Rockets","Western","Southwest","http://pipes.yahoo.com/pipes/pipe.run?_id=190148802dceecb8c4d538ea803d642a&_render=rss","TRUE","c5001e","com.reflect7.ProHoustonFanBaseline","http://en.wikipedia.org/wiki/Houston_Rockets","http://www.youtube.com/results?search_query=%2BBasketball""Houston Rockets""%2C+this+week&aq=f"
"1022","mem/memphis-grizzlies","Memphis Grizzlies","Western","Southwest","http://pipes.yahoo.com/pipes/pipe.run?_id=5ea55ebbc16a54a62ba457e02f369906&_render=rss","TRUE","7197c7 ","com.reflect7.ProMemphisFanBaseline","http://en.wikipedia.org/wiki/Memphis_Grizzlies","http://www.youtube.com/results?search_query=%2BBasketball""Memphis Grizzlies""%2C+this+week&aq=f"
"1023","no/new-orleans-hornets","New Orleans Hornets","Western","Southwest","http://pipes.yahoo.com/pipes/pipe.run?_id=0bcbabbf1acc832f0403e5d8ef7c0fd3&_render=rss","TRUE","ffc139 ","com.reflect7.ProNewOrleansFanBaseline","http://en.wikipedia.org/wiki/New_Orleans_Hornets","http://www.youtube.com/results?search_query=%2BBasketball""New Orleans Hornets""%2C+this+week&aq=f"
"1024","sa/san-antonio-spurs","San Antonio Spurs","Western","Southwest","http://pipes.yahoo.com/pipes/pipe.run?_id=dfb59550d8e8c1a9d73b072dd5b9285d&_render=rss","TRUE","aaaaaa ","com.reflect7.ProSanAntonioFanBaseline","http://en.wikipedia.org/wiki/San_Antonio_Spurs","http://www.youtube.com/results?search_query=%2BBasketball""San Antonio Spurs""%2C+this+week&aq=f"
"1010","atl/atlanta-hawks","Atlanta Hawks","Eastern","Southeast","http://pipes.yahoo.com/pipes/pipe.run?_id=cc576dcab506c83fc707d71a2d6be2b4&_render=rss","TRUE","c41e3a","com.reflect7.ProAtlantaFanBaseline","http://en.wikipedia.org/wiki/Atlanta_Hawks","http://www.youtube.com/results?search_query=%2BBasketball""Atlanta Hawks""%2C+this+week&aq=f"
"1011","cha/charlotte-bobcats","Charlotte Bobcats","Eastern","Southeast","http://pipes.yahoo.com/pipes/pipe.run?_id=6445b87f8b15696d00fa52b288ec8ddb&_render=rss","TRUE","065988","com.reflect7.ProCharlotteFanBaseline","http://en.wikipedia.org/wiki/Charlotte_Bobcats","http://www.youtube.com/results?search_query=%2BBasketball""Charlotte Bobcats""%2C+this+week&aq=f"
"1012","mia/miami-heat","Miami Heat","Eastern","Southeast","http://pipes.yahoo.com/pipes/pipe.run?_id=a84b1479208136778ef3ace57a79ae61&_render=rss","TRUE","bf2f38 ","com.reflect7.ProMiamiFanBaseline","http://en.wikipedia.org/wiki/Miami_Heat","http://www.youtube.com/results?search_query=%2BBasketball""Miami Heat""%2C+this+week&aq=f"
"1013","orl/orlando-magic","Orlando Magic","Eastern","Southeast","http://pipes.yahoo.com/pipes/pipe.run?_id=06f69a6ccb3aa6df1271f2b5df46f9e1&_render=rss","TRUE","007cc5 ","com.reflect7.ProOrlandoFanBaseline","http://en.wikipedia.org/wiki/Orlando_Magic","http://www.youtube.com/results?search_query=%2BBasketball""Orlando Magic""%2C+this+week&aq=f"
"1014","wsh/washington-wizards","Washington Wizards","Eastern","Southeast","http://pipes.yahoo.com/pipes/pipe.run?_id=bcf9887ccabf0f6cec9341d8fe421874&_render=rss","TRUE","bc9b6a ","com.reflect7.ProWashingtonFanBaseline","http://en.wikipedia.org/wiki/Washington_Wizards","http://www.youtube.com/results?search_query=%2BBasketball""Washington Wizards""%2C+this+week&aq=f"
"1025","den/denver-nuggets","Denver Nuggets","Western","Northwest","http://pipes.yahoo.com/pipes/pipe.run?_id=827de1fb58ce8a58100765ab473e1a28&_render=rss","TRUE","Fbb726","com.reflect7.ProDenverFanBaseline","http://en.wikipedia.org/wiki/Denver_Nuggets","http://www.youtube.com/results?search_query=%2BBasketball""Denver Nuggets""%2C+this+week&aq=f"
"1026","min/minnesota-timberwolves","Minnesota Timberwolves","Western","Northwest","http://pipes.yahoo.com/pipes/pipe.run?_id=a19429f26918a67e03e6da4edf802255&_render=rss","TRUE","aaaaaa ","com.reflect7.ProMinnesotaFanBaseline","http://en.wikipedia.org/wiki/Minnesota_Timberwolves","http://www.youtube.com/results?search_query=%2BBasketball""Minnesota Timberwolves""%2C+this+week&aq=f"
"1027","okc/oklahoma-city-thunder","Oklahoma City Thunder","Western","Northwest","http://pipes.yahoo.com/pipes/pipe.run?_id=868f8dab169dbd71e9038bc0b9cea463&_render=rss","TRUE","002D62 ","com.reflect7.ProOklahomaCityFanBaseline","http://en.wikipedia.org/wiki/Oklahoma_City_Thunder","http://www.youtube.com/results?search_query=%2BBasketball""Oklahoma City Thunder""%2C+this+week&aq=f"
"1028","por/portland-trail-blazers","Portland Trail Blazers","Western","Northwest","http://pipes.yahoo.com/pipes/pipe.run?_id=e3dcc539f9562c5a6ca843478e31b031&_render=rss","TRUE","d1210a ","com.reflect7.ProPortlandFanBaseline","http://en.wikipedia.org/wiki/Portland_Trail_Blazers","http://www.youtube.com/results?search_query=%2BBasketball""Portland Trail Blazers""%2C+this+week&aq=f"
"1029","utah/utah-jazz","Utah Jazz","Western","Northwest","http://pipes.yahoo.com/pipes/pipe.run?_id=c9c920e8cf46326f8a6736d160cb66a4&_render=rss","TRUE","1a2b5a ","com.reflect7.ProUtahFanBaseline","http://en.wikipedia.org/wiki/Utah_Jazz","http://www.youtube.com/results?search_query=%2BBasketball""Utah Jazz""%2C+this+week&aq=f"
