"id","espn_id","team_name","conference","division","feed","in_store","color","bundle_id","wiki","youtube"
"6112","68","Boise State","Mountain West","","http://pipes.yahoo.com/pipes/pipe.run?_id=e7d643de16396adc737f454118aaee38&_render=rss","TRUE","003399","com.reflect7.BoiseStFanFB","http://en.wikipedia.org/wiki/Boise_State_Broncos_football","http://www.youtube.com/results?search_query=%2BFootball""Boise State""Broncos%2B2011%2C+this+month&aq=f"
"6115","228","Clemson","ACC","Atlantic","","","E75301","","",""
"6116","150","Duke","ACC","Coastal","","","000080","","",""
"6117","120","Maryland","ACC","Atlantic","","","CC0000","","",""
"6118","152","North Carolina State","ACC","Atlantic","","","FF0000","","",""
"6119","258","Virginia","ACC","Coastal","","","FF6600","","",""
"6120","154","Wake Forest","ACC","Atlantic","","","000000","","",""
"6121","239","Baylor","Big 12","South","","","006600","","",""
"6122","66","Iowa State","Big 12","North","","","A71930","","",""
"6123","2306","Kansas State","Big 12","North","","","601070","","",""
"6124","41","Connecticut","Big East","","","","00036E","","",""
"6125","164","Rutgers","Big East","","","","DF0102","","",""
"6126","183","Syracuse","Big East","","","","FD5719","","",""
"6127","277","West Virginia","Big East","","","","1A3461","","",""
"6128","77","Northwestern","Big Ten","Legends","","","400750","","",""
"6129","2509","Purdue","Big Ten","Leaders","","","000000","","",""
"6130","275","Wisconsin","Big Ten","Leaders","","","CC0000","","",""
"6131","151","East Carolina","Conference USA","East","","","4A146A","","",""
"6132","276","Marshall","Conference USA","East","","","008836","","",""
"6133","235","Memphis","Conference USA","East","","","7197c7 ","","",""
"6134","242","Rice","Conference USA","West","","","08336A","","",""
"6135","2567","Southern Methodist","Conference USA","West","","","000033","","",""
"6136","2572","Southern Miss","Conference USA","East","","","000000","","",""
"6137","2655","Tulane","Conference USA","West","","","006633","","",""
"6138","202","Tulsa","Conference USA","West","","","002B7F","","",""
"6139","5","UAB","Conference USA","East","","","003300","","",""
"6140","2116","UCF","Conference USA","East","","","000000","","",""
"6141","2638","UTEP","Conference USA","West","","","150041","","",""
"6142","349","Army","IA Independents","","","","000000","","",""
"6143","2426","Navy","IA Independents","","","","000048","","",""
"6144","326","Texas State","IA Independents","","","","571C22","","",""
"6145","2006","Akron","Mid-American","East","","","14214E","","",""
"6146","2050","Ball State","Mid-American","West","","","E32E3D","","",""
"6147","189","Bowling Green","Mid-American","East","","","F04C27","","",""
"6148","2084","Buffalo","Mid-American","East","","","08008E","","",""
"6149","2117","Central Michigan","Mid-American","West","","","660032","","",""
"6150","2199","Eastern Michigan","Mid-American","West","","","005D29","","",""
"6151","2309","Kent State","Mid-American","East","","","012650","","",""
"6152","193","Miami (OH)","Mid-American","East","","","C40808","","",""
"6153","2459","Northern Illinois","Mid-American","West","","","C30437","","",""
"6154","195","Ohio","Mid-American","East","","","005B44","","",""
"6155","218","Temple","Mid-American","East","","","A20033","","",""
"6156","2649","Toledo","Mid-American","West","","","072750","","",""
"6157","2711","Western Michigan","Mid-American","West","","","000000","","",""
"6158","2005","Air Force","Mountain West","","","","00529C","","",""
"6159","36","Colorado State","Mountain West","","","","006A4E","","",""
"6160","167","New Mexico","Mountain West","","","","BD0000","","",""
"6161","21","San Diego State","Mountain West","","","","000000","","",""
"6162","2439","UNLV","Mountain West","","","","C80C0D","","",""
"6163","2751","Wyoming","Mountain West","","","","5C4033","","",""
"6164","12","Arizona","Pacific-12","South","","","8E2820","","",""
"6165","9","Arizona State","Pacific-12","South","","","82022C","","",""
"6166","24","Stanford","Pacific-12","North","","","990000","","",""
"6167","26","UCLA","Pacific-12","South","","","77AAFD","","",""
"6168","265","Washington State","Pacific-12","North","","","680000","","",""
